Gene name,Gene stable ID version,Human gene stable ID,Human gene name,Human homology type,%id. target Human gene identical to query gene,%id. query gene identical to target Human gene,Human Gene-order conservation score,"Human orthology confidence [0 low, 1 high]",Mouse gene stable ID,Mouse gene name,Mouse homology type,%id. target Mouse gene identical to query gene,%id. query gene identical to target Mouse gene,Mouse Gene-order conservation score,"Mouse orthology confidence [0 low, 1 high]"
TRIM42,ENSCJAG00000002126.4,ENSG00000155890,TRIM42,ortholog_one2one,93.361,93.361,100.0,1.0,ENSMUSG00000032451,Trim42,ortholog_one2one,87.4136,87.4136,100.0,1.0
TRIM44,ENSCJAG00000011000.5,ENSG00000166326,TRIM44,ortholog_one2one,91.6435,95.6395,100.0,1.0,ENSMUSG00000027189,Trim44,ortholog_one2one,84.9582,88.4058,100.0,1.0
TRIM45,ENSCJAG00000005897.4,ENSG00000134253,TRIM45,ortholog_one2one,94.8276,94.8276,100.0,1.0,ENSMUSG00000033233,Trim45,ortholog_one2one,81.5517,62.4835,100.0,1.0
TRIM46,ENSCJAG00000008969.5,ENSG00000163462,TRIM46,ortholog_one2one,99.2095,99.2095,100.0,1.0,ENSMUSG00000042766,Trim46,ortholog_one2one,97.4967,97.4967,100.0,1.0
TRIM47,ENSCJAG00000013980.6,ENSG00000132481,TRIM47,ortholog_one2one,95.1411,95.1411,100.0,1.0,ENSMUSG00000020773,Trim47,ortholog_one2one,89.4984,88.9408,100.0,1.0
TRIM5,ENSCJAG00000077687.1,ENSG00000132256,TRIM5,ortholog_one2one,72.3711,71.1968,100.0,1.0,ENSMUSG00000030921,Trim30a,ortholog_one2many,47.2165,46.1694,75.0,0.0
TRIM50,ENSCJAG00000016956.5,ENSG00000146755,TRIM50,ortholog_one2one,96.5092,96.5092,100.0,1.0,ENSMUSG00000053388,Trim50,ortholog_one2one,87.269,87.8099,100.0,1.0
TRIM54,ENSCJAG00000001102.5,ENSG00000138100,TRIM54,ortholog_one2one,87.2818,97.7654,100.0,1.0,ENSMUSG00000062077,Trim54,ortholog_one2one,84.788,92.8962,100.0,1.0
TRIM55,ENSCJAG00000009384.5,ENSG00000147573,TRIM55,ortholog_one2one,97.0696,96.7153,100.0,1.0,ENSMUSG00000060913,Trim55,ortholog_one2one,85.1648,85.3211,75.0,1.0
TRIM56,ENSCJAG00000015951.4,ENSG00000169871,TRIM56,ortholog_one2one,94.5695,94.5695,100.0,1.0,ENSMUSG00000043279,Trim56,ortholog_one2one,80.0,82.2888,100.0,1.0
TRIM58,ENSCJAG00000008884.4,ENSG00000162722,TRIM58,ortholog_one2one,86.9388,87.6543,100.0,1.0,ENSMUSG00000037124,Trim58,ortholog_one2one,77.551,78.3505,0.0,0.0
TRIM59,ENSCJAG00000039953.2,ENSG00000213186,TRIM59,ortholog_one2one,90.0744,90.0744,100.0,1.0,ENSMUSG00000034317,Trim59,ortholog_one2one,82.134,82.134,100.0,1.0
TRIM6,ENSCJAG00000020117.6,ENSG00000121236,TRIM6,ortholog_one2one,91.3934,86.4341,75.0,1.0,ENSMUSG00000072244,Trim6,ortholog_one2one,79.0984,79.0984,100.0,1.0
TRIM61,ENSCJAG00000064577.2,ENSG00000183439,TRIM61,ortholog_one2one,74.0977,74.0977,50.0,1.0,ENSMUSG00000109718,Trim61,ortholog_one2one,43.3121,44.2516,0.0,0.0
TRIM62,ENSCJAG00000045422.3,ENSG00000116525,TRIM62,ortholog_one2one,99.3684,99.3684,100.0,1.0,ENSMUSG00000041000,Trim62,ortholog_one2one,99.7895,99.7895,100.0,1.0
TRIM63,ENSCJAG00000009571.5,ENSG00000158022,TRIM63,ortholog_one2one,89.6648,90.9348,100.0,1.0,ENSMUSG00000028834,Trim63,ortholog_one2one,84.9162,85.6338,100.0,1.0
TRIM65,ENSCJAG00000064677.2,ENSG00000141569,TRIM65,ortholog_one2one,90.0971,89.7486,100.0,1.0,ENSMUSG00000054517,Trim65,ortholog_one2one,64.6602,63.7931,100.0,1.0
TRIM66,ENSCJAG00000011782.5,ENSG00000166436,TRIM66,ortholog_one2one,93.4924,92.8879,75.0,1.0,ENSMUSG00000031026,Trim66,ortholog_one2one,80.5495,82.8869,100.0,1.0
TRIM67,ENSCJAG00000018405.5,ENSG00000119283,TRIM67,ortholog_one2one,97.0588,96.9349,100.0,1.0,ENSMUSG00000036913,Trim67,ortholog_one2one,91.3043,92.9688,100.0,1.0
TRIM68,ENSCJAG00000015615.5,ENSG00000167333,TRIM68,ortholog_one2one,94.433,94.433,100.0,1.0,ENSMUSG00000073968,Trim68,ortholog_one2one,76.2887,76.2887,100.0,1.0
TRIM69,ENSCJAG00000002369.5,ENSG00000185880,TRIM69,ortholog_one2one,57.6923,60.0,100.0,1.0,ENSMUSG00000033368,Trim69,ortholog_one2one,47.6923,49.6,100.0,0.0
TRIM7,ENSCJAG00000018704.5,ENSG00000146054,TRIM7,ortholog_one2one,97.4359,96.6732,50.0,1.0,ENSMUSG00000040350,Trim7,ortholog_one2one,89.7436,89.2157,25.0,0.0
TRIM71,ENSCJAG00000011921.4,ENSG00000206557,TRIM71,ortholog_one2one,99.1936,99.1936,100.0,1.0,ENSMUSG00000079259,Trim71,ortholog_one2one,91.3594,92.7485,100.0,1.0
TRIM72,ENSCJAG00000003192.5,ENSG00000177238,TRIM72,ortholog_one2one,96.8553,96.8553,100.0,1.0,ENSMUSG00000042828,Trim72,ortholog_one2one,89.5178,89.5178,75.0,1.0
TRIM8,ENSCJAG00000018057.4,ENSG00000171206,TRIM8,ortholog_one2one,99.4555,99.4555,100.0,1.0,ENSMUSG00000025034,Trim8,ortholog_one2one,98.1851,98.1851,100.0,1.0
TRIM9,ENSCJAG00000039388.3,ENSG00000100505,TRIM9,ortholog_one2one,99.4969,99.4969,100.0,1.0,ENSMUSG00000021071,Trim9,ortholog_one2one,96.6038,94.0024,75.0,1.0
TRIML1,ENSCJAG00000010806.5,ENSG00000184108,TRIML1,ortholog_one2one,87.8205,87.8205,75.0,1.0,ENSMUSG00000031651,Triml1,ortholog_one2one,75.4274,75.1064,50.0,0.0
TRIML2,ENSCJAG00000046738.3,ENSG00000179046,TRIML2,ortholog_one2one,80.3653,80.5492,100.0,1.0,ENSMUSG00000091490,Triml2,ortholog_one2one,56.3927,58.2547,75.0,1.0
TRIO,ENSCJAG00000010904.5,ENSG00000038382,TRIO,ortholog_one2one,99.0,99.0959,100.0,1.0,ENSMUSG00000022263,Trio,ortholog_one2one,96.3871,96.2939,100.0,1.0
TRIP10,ENSCJAG00000016334.5,ENSG00000125733,TRIP10,ortholog_one2one,96.8386,96.8386,100.0,1.0,ENSMUSG00000019487,Trip10,ortholog_one2one,89.6839,89.3864,100.0,1.0
TRIP11,ENSCJAG00000017995.5,ENSG00000100815,TRIP11,ortholog_one2one,93.9899,94.0374,50.0,1.0,ENSMUSG00000021188,Trip11,ortholog_one2one,81.8182,81.9838,100.0,1.0
TRIP12,ENSCJAG00000013123.5,ENSG00000153827,TRIP12,ortholog_one2one,99.7097,99.7097,100.0,1.0,ENSMUSG00000026219,Trip12,ortholog_one2one,96.2748,98.2716,100.0,1.0
TRIP13,ENSCJAG00000003849.5,ENSG00000071539,TRIP13,ortholog_one2one,87.8465,95.3704,100.0,1.0,ENSMUSG00000021569,Trip13,ortholog_one2one,84.8614,92.1296,100.0,1.0
TRIP4,ENSCJAG00000005107.5,ENSG00000103671,TRIP4,ortholog_one2one,97.2461,97.2461,100.0,1.0,ENSMUSG00000032386,Trip4,ortholog_one2one,86.747,86.747,100.0,1.0
TRIP6,ENSCJAG00000014944.5,ENSG00000087077,TRIP6,ortholog_one2one,96.2185,96.2185,100.0,1.0,ENSMUSG00000023348,Trip6,ortholog_one2one,86.7647,86.0417,100.0,1.0
TRIQK,ENSCJAG00000038595.3,ENSG00000205133,TRIQK,ortholog_one2one,95.3488,95.3488,100.0,1.0,ENSMUSG00000055963,Triqk,ortholog_one2one,87.2093,87.2093,100.0,1.0
TRIR,ENSCJAG00000005083.5,ENSG00000123144,TRIR,ortholog_one2one,98.2955,98.2955,100.0,1.0,ENSMUSG00000041203,Trir,ortholog_one2one,92.6136,94.2197,100.0,1.0
TRIT1,ENSCJAG00000002620.5,ENSG00000043514,TRIT1,ortholog_one2one,95.2891,95.2891,100.0,1.0,ENSMUSG00000028653,Trit1,ortholog_one2one,88.4368,88.4368,100.0,1.0
TRMO,ENSCJAG00000010923.5,ENSG00000136932,TRMO,ortholog_one2one,78.427,79.1383,100.0,1.0,ENSMUSG00000028331,Trmo,ortholog_one2one,56.4045,51.4344,100.0,1.0
TRMT1,ENSCJAG00000004566.5,ENSG00000104907,TRMT1,ortholog_one2one,91.7683,91.3505,100.0,1.0,ENSMUSG00000001909,Trmt1,ortholog_one2one,80.1829,79.3363,75.0,1.0
TRMT10A,ENSCJAG00000041587.3,ENSG00000145331,TRMT10A,ortholog_one2one,94.3953,94.3953,100.0,1.0,ENSMUSG00000004127,Trmt10a,ortholog_one2one,74.3363,76.8293,100.0,1.0
TRMT10B,ENSCJAG00000010576.4,ENSG00000165275,TRMT10B,ortholog_one2one,94.9367,94.9367,100.0,1.0,ENSMUSG00000035601,Trmt10b,ortholog_one2one,76.2658,75.7862,100.0,1.0
TRMT10C,ENSCJAG00000000514.5,ENSG00000174173,TRMT10C,ortholog_one2one,84.6698,89.0819,100.0,1.0,ENSMUSG00000044763,Trmt10c,ortholog_one2one,75.9434,77.7778,100.0,1.0
TRMT11,ENSCJAG00000003686.5,ENSG00000066651,TRMT11,ortholog_one2one,96.7391,96.1123,100.0,1.0,ENSMUSG00000019792,Trmt11,ortholog_one2one,91.5217,91.5217,100.0,1.0
TRMT112,ENSCJAG00000018026.3,ENSG00000173113,TRMT112,ortholog_one2one,74.6753,92.0,100.0,1.0,ENSMUSG00000038812,Trmt112,ortholog_one2one,58.4416,72.0,100.0,1.0
TRMT12,ENSCJAG00000022174.4,ENSG00000183665,TRMT12,ortholog_one2one,93.5268,93.5268,100.0,1.0,ENSMUSG00000037085,Trmt12,ortholog_one2one,76.5625,76.9058,100.0,1.0
TRMT13,ENSCJAG00000000200.5,ENSG00000122435,TRMT13,ortholog_one2one,96.6736,96.6736,50.0,1.0,ENSMUSG00000033439,Trmt13,ortholog_one2one,84.6154,84.6154,50.0,0.0
TRMT1L,ENSCJAG00000005456.5,ENSG00000121486,TRMT1L,ortholog_one2one,96.4237,95.6344,100.0,1.0,ENSMUSG00000053286,Trmt1l,ortholog_one2one,86.9326,86.8132,100.0,1.0
TRMT2A,ENSCJAG00000010758.5,ENSG00000099899,TRMT2A,ortholog_one2one,94.5338,94.08,100.0,1.0,ENSMUSG00000022721,Trmt2a,ortholog_one2one,82.6367,83.8499,100.0,1.0
TRMT2B,ENSCJAG00000004570.5,ENSG00000188917,TRMT2B,ortholog_one2one,72.3684,87.3016,100.0,1.0,ENSMUSG00000067369,Trmt2b,ortholog_one2one,57.2368,70.5882,100.0,1.0
TRMT44,ENSCJAG00000021498.5,ENSG00000155275,TRMT44,ortholog_one2one,79.759,87.4505,100.0,1.0,ENSMUSG00000029097,Trmt44,ortholog_one2one,58.4337,68.0224,100.0,1.0
TRMT6,ENSCJAG00000021296.5,ENSG00000089195,TRMT6,ortholog_one2one,89.1941,97.9879,100.0,1.0,ENSMUSG00000037376,Trmt6,ortholog_one2one,76.7399,84.3058,100.0,1.0
TRMT61A,ENSCJAG00000017117.4,ENSG00000166166,TRMT61A,ortholog_one2one,98.6159,98.6159,100.0,1.0,ENSMUSG00000060950,Trmt61a,ortholog_one2one,90.6574,90.3448,100.0,1.0
TRMT61B,ENSCJAG00000008980.4,ENSG00000171103,TRMT61B,ortholog_one2one,86.5828,86.5828,100.0,1.0,,,,,,,
TRMT9B,ENSCJAG00000012066.5,ENSG00000250305,TRMT9B,ortholog_one2one,92.4945,92.2907,75.0,1.0,ENSMUSG00000039620,Trmt9b,ortholog_one2one,72.6269,73.6018,100.0,1.0
TRMU,ENSCJAG00000000198.5,ENSG00000100416,TRMU,ortholog_one2one,92.6366,92.6366,75.0,1.0,ENSMUSG00000022386,Trmu,ortholog_one2one,84.0855,84.8921,75.0,1.0
TRNAU1AP,ENSCJAG00000009717.5,ENSG00000180098,TRNAU1AP,ortholog_one2one,100.0,100.0,75.0,1.0,ENSMUSG00000028898,Trnau1ap,ortholog_one2one,98.9547,98.9547,100.0,1.0
TRNP1,ENSCJAG00000046636.2,ENSG00000253368,TRNP1,ortholog_one2one,92.9515,92.9515,100.0,1.0,ENSMUSG00000056596,Trnp1,ortholog_one2one,86.7841,88.3408,100.0,1.0
TRNT1,ENSCJAG00000015466.5,ENSG00000072756,TRNT1,ortholog_one2one,86.0731,86.8664,100.0,1.0,ENSMUSG00000013736,Trnt1,ortholog_one2one,81.9635,82.7189,100.0,1.0
TRO,ENSCJAG00000007581.5,ENSG00000067445,TRO,ortholog_one2one,88.4354,90.8456,100.0,1.0,ENSMUSG00000025272,Tro,ortholog_one2one,67.1429,47.2928,75.0,0.0
TROAP,ENSCJAG00000020910.5,ENSG00000135451,TROAP,ortholog_one2one,85.1091,85.2185,100.0,1.0,ENSMUSG00000032783,Troap,ortholog_one2one,51.4763,60.0299,100.0,1.0
TRPA1,ENSCJAG00000007735.4,ENSG00000104321,TRPA1,ortholog_one2one,90.0877,91.7784,100.0,1.0,ENSMUSG00000032769,Trpa1,ortholog_one2one,77.5439,78.5778,100.0,1.0
TRPC1,ENSCJAG00000001739.5,ENSG00000144935,TRPC1,ortholog_one2one,99.7468,99.3695,100.0,1.0,ENSMUSG00000032839,Trpc1,ortholog_one2one,99.4937,97.157,100.0,1.0
TRPC3,ENSCJAG00000002975.5,ENSG00000138741,TRPC3,ortholog_one2one,87.6152,92.9425,100.0,1.0,ENSMUSG00000027716,Trpc3,ortholog_one2one,81.781,87.8022,100.0,1.0
TRPC4,ENSCJAG00000017909.5,ENSG00000133107,TRPC4,ortholog_one2one,99.0835,99.5906,75.0,1.0,ENSMUSG00000027748,Trpc4,ortholog_one2one,96.0285,96.8172,100.0,1.0
TRPC4AP,ENSCJAG00000017914.5,ENSG00000100991,TRPC4AP,ortholog_one2one,99.3727,99.3727,100.0,1.0,ENSMUSG00000038324,Trpc4ap,ortholog_one2one,97.4906,97.4906,100.0,1.0
TRPC5,ENSCJAG00000007053.5,ENSG00000072315,TRPC5,ortholog_one2one,99.1778,99.1778,100.0,1.0,ENSMUSG00000041710,Trpc5,ortholog_one2one,96.814,96.6154,100.0,1.0
TRPC5OS,ENSCJAG00000046018.2,ENSG00000204025,TRPC5OS,ortholog_one2one,72.973,72.973,100.0,1.0,ENSMUSG00000072934,Trpc5os,ortholog_one2one,51.3514,51.8182,100.0,1.0
TRPC6,ENSCJAG00000000595.5,ENSG00000137672,TRPC6,ortholog_one2one,93.0556,93.5553,100.0,1.0,ENSMUSG00000031997,Trpc6,ortholog_one2one,88.6752,89.2473,100.0,1.0
TRPC7,ENSCJAG00000005983.5,ENSG00000069018,TRPC7,ortholog_one2one,90.7741,99.3039,100.0,1.0,ENSMUSG00000021541,Trpc7,ortholog_one2one,90.0318,98.4919,100.0,1.0
TRPM1,ENSCJAG00000017565.5,ENSG00000134160,TRPM1,ortholog_one2one,94.8843,95.8769,100.0,1.0,ENSMUSG00000030523,Trpm1,ortholog_one2one,85.7491,86.4865,100.0,1.0
TRPM2,ENSCJAG00000073600.1,ENSG00000142185,TRPM2,ortholog_one2one,89.6438,90.4192,100.0,1.0,ENSMUSG00000009292,Trpm2,ortholog_one2one,82.124,82.6693,100.0,1.0
TRPM3,ENSCJAG00000001494.5,ENSG00000083067,TRPM3,ortholog_one2one,99.2437,99.2437,100.0,1.0,ENSMUSG00000052387,Trpm3,ortholog_one2one,97.4404,96.7649,100.0,1.0
TRPM4,ENSCJAG00000081754.1,ENSG00000130529,TRPM4,ortholog_one2one,89.3123,88.7974,100.0,1.0,ENSMUSG00000038260,Trpm4,ortholog_one2one,80.4474,80.0495,100.0,1.0
TRPM5,ENSCJAG00000014749.5,ENSG00000070985,TRPM5,ortholog_one2one,93.172,92.5322,100.0,1.0,ENSMUSG00000009246,Trpm5,ortholog_one2one,82.8868,82.8152,100.0,1.0
TRPM6,ENSCJAG00000001156.6,ENSG00000119121,TRPM6,ortholog_one2one,91.7775,92.186,75.0,1.0,ENSMUSG00000024727,Trpm6,ortholog_one2one,77.0064,77.1203,50.0,0.0
TRPM7,ENSCJAG00000001322.5,ENSG00000092439,TRPM7,ortholog_one2one,97.6956,97.748,100.0,1.0,ENSMUSG00000027365,Trpm7,ortholog_one2one,93.6763,93.8272,100.0,1.0
TRPM8,ENSCJAG00000014167.5,ENSG00000144481,TRPM8,ortholog_one2one,94.9468,97.0109,100.0,1.0,ENSMUSG00000036251,Trpm8,ortholog_one2one,91.2234,93.2065,100.0,1.0
TRPS1,ENSCJAG00000005928.6,ENSG00000104447,TRPS1,ortholog_one2one,97.2329,97.7589,100.0,1.0,ENSMUSG00000038679,Trps1,ortholog_one2one,91.6987,92.8405,100.0,1.0
TRPT1,ENSCJAG00000018169.4,ENSG00000149743,TRPT1,ortholog_one2one,89.0196,89.7233,100.0,1.0,ENSMUSG00000047656,Trpt1,ortholog_one2one,81.1765,83.1325,100.0,1.0
TRPV1,ENSCJAG00000007063.5,ENSG00000196689,TRPV1,ortholog_one2one,92.4911,92.4911,100.0,1.0,ENSMUSG00000005952,Trpv1,ortholog_one2one,86.77,86.77,100.0,1.0
TRPV2,ENSCJAG00000011970.5,ENSG00000187688,TRPV2,ortholog_one2one,89.6732,89.7906,100.0,1.0,ENSMUSG00000018507,Trpv2,ortholog_one2one,79.6078,80.5556,100.0,1.0
TRPV3,ENSCJAG00000038771.2,ENSG00000167723,TRPV3,ortholog_one2one,93.9317,94.0506,100.0,1.0,ENSMUSG00000043029,Trpv3,ortholog_one2one,90.6448,90.6448,100.0,1.0
TRPV4,ENSCJAG00000009767.5,ENSG00000111199,TRPV4,ortholog_one2one,98.5006,98.0482,100.0,1.0,ENSMUSG00000014158,Trpv4,ortholog_one2one,94.925,94.4891,100.0,1.0
TRPV6,ENSCJAG00000009427.6,ENSG00000165125,TRPV6,ortholog_one2one,96.6013,96.6013,100.0,1.0,ENSMUSG00000029868,Trpv6,ortholog_one2one,89.4118,89.1786,100.0,1.0
TRRAP,ENSCJAG00000016008.5,ENSG00000196367,TRRAP,ortholog_one2one,99.4557,99.0705,100.0,1.0,ENSMUSG00000045482,Trrap,ortholog_one2one,98.8854,98.8598,100.0,1.0
TRUB1,ENSCJAG00000047815.3,ENSG00000165832,TRUB1,ortholog_one2one,96.0114,96.5616,100.0,1.0,ENSMUSG00000025086,Trub1,ortholog_one2one,78.3476,81.3609,100.0,1.0
TRUB2,ENSCJAG00000020009.5,ENSG00000167112,TRUB2,ortholog_one2one,90.9366,90.9366,100.0,1.0,ENSMUSG00000039826,Trub2,ortholog_one2one,80.9668,80.9668,50.0,0.0
TSACC,ENSCJAG00000005831.4,ENSG00000163467,TSACC,ortholog_one2one,92.8,92.8,100.0,1.0,ENSMUSG00000010538,Tsacc,ortholog_one2one,65.6,66.129,100.0,1.0
TSC1,ENSCJAG00000018087.5,ENSG00000165699,TSC1,ortholog_one2one,95.5479,95.8763,100.0,1.0,ENSMUSG00000026812,Tsc1,ortholog_one2one,86.6438,87.1662,100.0,1.0
TSC22D1,ENSCJAG00000019808.5,ENSG00000102804,TSC22D1,ortholog_one2one,88.2998,90.028,100.0,1.0,ENSMUSG00000022010,Tsc22d1,ortholog_one2one,80.6216,81.8941,100.0,1.0
TSC22D2,ENSCJAG00000082234.1,ENSG00000196428,TSC22D2,ortholog_one2one,89.8606,93.7831,100.0,1.0,ENSMUSG00000027806,Tsc22d2,ortholog_one2one,85.2978,87.5163,100.0,1.0
TSC22D3,ENSCJAG00000071403.1,ENSG00000157514,TSC22D3,ortholog_one2one,72.0472,91.5,100.0,1.0,ENSMUSG00000031431,Tsc22d3,ortholog_one2one,66.5354,84.0796,100.0,1.0
TSC22D4,ENSCJAG00000015328.5,ENSG00000166925,TSC22D4,ortholog_one2one,94.4304,94.4304,100.0,1.0,ENSMUSG00000029723,Spacdr,ortholog_one2one,71.3924,55.4028,100.0,1.0
TSEN2,ENSCJAG00000080511.1,ENSG00000154743,TSEN2,ortholog_one2one,93.5185,65.1613,100.0,1.0,ENSMUSG00000042389,Tsen2,ortholog_one2one,80.5556,56.7391,100.0,1.0
TSEN34,ENSCJAG00000001128.5,ENSG00000170892,TSEN34,ortholog_one2one,89.8413,91.2903,100.0,1.0,ENSMUSG00000035585,Tsen34,ortholog_one2one,83.8095,83.5443,100.0,1.0
TSEN54,ENSCJAG00000014278.4,ENSG00000182173,TSEN54,ortholog_one2one,92.2642,92.9658,100.0,1.0,ENSMUSG00000020781,Tsen54,ortholog_one2one,77.5472,78.2857,100.0,1.0
TSG101,ENSCJAG00000086769.1,ENSG00000074319,TSG101,ortholog_one2one,92.1615,99.4872,100.0,1.0,ENSMUSG00000014402,Tsg101,ortholog_one2one,87.6485,94.3734,100.0,1.0
TSGA10,ENSCJAG00000011456.4,ENSG00000135951,TSGA10,ortholog_one2one,75.1121,95.9885,100.0,1.0,ENSMUSG00000060771,Tsga10,ortholog_one2one,78.5874,89.7567,100.0,1.0
TSGA10IP,ENSCJAG00000001757.4,ENSG00000175513,TSGA10IP,ortholog_one2one,81.8345,81.8345,100.0,1.0,ENSMUSG00000039330,Tsga10ip,ortholog_one2one,55.036,53.6842,100.0,1.0
TSGA13,ENSCJAG00000087350.1,ENSG00000213265,TSGA13,ortholog_one2one,88.3636,88.3636,100.0,1.0,ENSMUSG00000039032,Tsga13,ortholog_one2one,56.3636,56.7766,100.0,1.0
TSHB,ENSCJAG00000059226.2,ENSG00000134200,TSHB,ortholog_one2one,92.029,92.029,100.0,1.0,ENSMUSG00000027857,Tshb,ortholog_one2one,81.8841,81.8841,100.0,1.0
TSHR,ENSCJAG00000017144.5,ENSG00000165409,TSHR,ortholog_one2one,94.6335,94.6335,100.0,1.0,ENSMUSG00000020963,Tshr,ortholog_one2one,87.9581,87.9581,100.0,1.0
TSHZ1,ENSCJAG00000046603.3,ENSG00000179981,TSHZ1,ortholog_one2one,97.0288,97.0288,100.0,1.0,ENSMUSG00000046982,Tshz1,ortholog_one2one,92.572,91.9742,100.0,1.0
TSHZ2,ENSCJAG00000000609.5,ENSG00000182463,TSHZ2,ortholog_one2one,96.7899,96.2282,100.0,1.0,ENSMUSG00000047907,Tshz2,ortholog_one2one,89.5914,89.4175,100.0,1.0
TSHZ3,ENSCJAG00000018374.4,ENSG00000121297,TSHZ3,ortholog_one2one,98.9824,98.9824,100.0,1.0,ENSMUSG00000021217,Tshz3,ortholog_one2one,94.8196,94.8196,100.0,1.0
TSKS,ENSCJAG00000003802.5,ENSG00000126467,TSKS,ortholog_one2one,90.4844,88.3446,100.0,1.0,ENSMUSG00000059891,Tsks,ortholog_one2one,84.2561,83.2479,100.0,1.0
TSKU,ENSCJAG00000015198.5,ENSG00000182704,TSKU,ortholog_one2one,84.9351,92.6346,100.0,1.0,ENSMUSG00000049580,Tsku,ortholog_one2one,77.1429,83.8983,100.0,1.0
TSNAX,ENSCJAG00000039956.3,ENSG00000116918,TSNAX,ortholog_one2one,98.9655,98.9655,100.0,1.0,ENSMUSG00000056820,Tsnax,ortholog_one2one,91.7241,91.7241,100.0,1.0
TSNAXIP1,ENSCJAG00000016035.5,ENSG00000102904,TSNAXIP1,ortholog_one2one,90.7303,90.7303,100.0,1.0,ENSMUSG00000031893,Tsnaxip1,ortholog_one2one,71.6292,72.4432,100.0,1.0
TSPAN1,ENSCJAG00000021020.5,ENSG00000117472,TSPAN1,ortholog_one2one,88.75,88.3817,100.0,1.0,ENSMUSG00000028699,Tspan1,ortholog_one2one,72.9167,72.9167,75.0,1.0
TSPAN10,ENSCJAG00000001598.5,ENSG00000182612,TSPAN10,ortholog_one2one,83.662,83.662,100.0,1.0,ENSMUSG00000039691,Tspan10,ortholog_one2one,59.1549,63.253,100.0,1.0
TSPAN11,ENSCJAG00000001200.5,ENSG00000110900,TSPAN11,ortholog_one2one,72.5309,92.8854,100.0,1.0,ENSMUSG00000030351,Tspan11,ortholog_one2one,66.6667,85.3755,0.0,0.0
TSPAN12,ENSCJAG00000017120.5,ENSG00000106025,TSPAN12,ortholog_one2one,89.2405,92.459,50.0,1.0,ENSMUSG00000029669,Tspan12,ortholog_one2one,87.9747,91.1475,50.0,0.0
TSPAN14,ENSCJAG00000075943.1,ENSG00000108219,TSPAN14,ortholog_one2one,68.883,95.9259,100.0,1.0,ENSMUSG00000037824,Tspan14,ortholog_one2one,67.0213,93.3333,100.0,1.0
TSPAN15,ENSCJAG00000016486.5,ENSG00000099282,TSPAN15,ortholog_one2one,96.5986,96.5986,100.0,1.0,ENSMUSG00000037031,Tspan15,ortholog_one2one,92.517,92.517,100.0,1.0
TSPAN16,ENSCJAG00000005772.4,ENSG00000130167,TSPAN16,ortholog_one2one,85.2459,85.2459,100.0,1.0,,,,,,,
TSPAN17,ENSCJAG00000007278.5,ENSG00000048140,TSPAN17,ortholog_one2one,95.7704,96.3526,100.0,1.0,ENSMUSG00000025875,Tspan17,ortholog_one2one,78.852,91.5789,100.0,1.0
TSPAN18,ENSCJAG00000011479.5,ENSG00000157570,TSPAN18,ortholog_one2one,98.7903,98.7903,100.0,1.0,ENSMUSG00000027217,Tspan18,ortholog_one2one,89.9194,89.9194,100.0,1.0
TSPAN19,ENSCJAG00000039345.3,ENSG00000231738,TSPAN19,ortholog_one2one,89.3443,87.9032,100.0,1.0,,,,,,,
TSPAN2,ENSCJAG00000046657.3,ENSG00000134198,TSPAN2,ortholog_one2one,99.095,99.095,100.0,1.0,ENSMUSG00000027858,Tspan2,ortholog_one2one,92.7602,92.7602,100.0,1.0
TSPAN3,ENSCJAG00000011087.5,ENSG00000140391,TSPAN3,ortholog_one2one,88.4211,99.6047,100.0,1.0,ENSMUSG00000032324,Tspan3,ortholog_one2one,80.0,89.0625,100.0,1.0
TSPAN31,ENSCJAG00000006760.5,ENSG00000135452,TSPAN31,ortholog_one2one,99.0476,99.0476,100.0,1.0,ENSMUSG00000006736,Tspan31,ortholog_one2one,87.619,87.619,100.0,1.0
TSPAN32,ENSCJAG00000083464.1,ENSG00000064201,TSPAN32,ortholog_one2one,83.125,83.125,100.0,1.0,ENSMUSG00000000244,Tspan32,ortholog_one2one,49.6875,62.1094,100.0,0.0
TSPAN33,ENSCJAG00000010295.5,ENSG00000158457,TSPAN33,ortholog_one2one,98.5866,98.5866,100.0,1.0,ENSMUSG00000001763,Tspan33,ortholog_one2one,96.1131,96.1131,100.0,1.0
TSPAN4,ENSCJAG00000011724.5,ENSG00000214063,TSPAN4,ortholog_one2one,98.3193,98.3193,100.0,1.0,ENSMUSG00000025511,Tspan4,ortholog_one2one,93.2773,66.6667,100.0,1.0
TSPAN5,ENSCJAG00000007128.5,ENSG00000168785,TSPAN5,ortholog_one2one,87.8136,91.4179,100.0,1.0,ENSMUSG00000028152,Tspan5,ortholog_one2one,87.8136,91.4179,100.0,1.0
TSPAN6,ENSCJAG00000004288.4,ENSG00000000003,TSPAN6,ortholog_one2one,97.9592,97.9592,100.0,1.0,ENSMUSG00000067377,Tspan6,ortholog_one2one,93.0612,93.0612,100.0,1.0
TSPAN7,ENSCJAG00000000758.5,ENSG00000156298,TSPAN7,ortholog_one2one,99.1936,98.7952,100.0,1.0,ENSMUSG00000058254,Tspan7,ortholog_one2one,98.3871,97.992,100.0,1.0
TSPAN8,ENSCJAG00000001462.4,ENSG00000127324,TSPAN8,ortholog_one2one,81.4346,81.4346,100.0,1.0,ENSMUSG00000034127,Tspan8,ortholog_one2one,70.0422,70.6383,100.0,1.0
